index,1,2,3,id,group
68,1.0061,-0.0051,-0.068,3CLD_Bb_2_000,11
69,1.0061,-0.0051,-0.068,3CLD_Bb_3_00-1,11
70,0.9486,0.0195,-0.0137,3CQV_Aa_2_200,20
71,0.9869,0.0853,-0.0151,3CQV_Aa_3_101,1
72,1.0086,0.0227,-0.0165,3CWD_Aa_4_-100,1
73,0.9788,-0.1036,-0.1294,3DCT_Aa_16_10-1,10
74,1.0073,0.0297,0.0115,3DCT_Aa_18_1-11,12
75,0.9788,-0.1036,-0.1294,3DCT_Aa_29_010,10
76,1.0073,0.0297,0.0115,3DCT_Aa_31_110,12
77,0.9316,0.0181,0.0024,3DCT_Aa_48_100,20
78,0.9778,-0.1199,-0.1463,3DCU_Aa_2_000,10
79,0.9778,-0.1199,-0.1463,3DCU_Aa_3_000,10
80,0.9322,0.0182,0.002,3DCU_Aa_12_000,20
81,1.0072,0.0298,0.0119,3DCU_Aa_21_000,15
82,1.0072,0.0298,0.0119,3DCU_Aa_32_000,15
83,0.9557,0.0484,-0.037,3E7C_Ab_1_000,1
84,1.0062,-0.0043,-0.0636,3E7C_Aa_2_0-10,11
85,0.9906,0.133,-0.0128,3E7C_Ab_2_0-10,9
86,1.0062,-0.0043,-0.0636,3E7C_Aa_3_11-1,11
87,0.9912,0.045,-0.0552,3E7C_Ab_6_100,20
88,1.0062,-0.0043,-0.0636,3E7C_Bb_2_0-10,11
89,1.0062,-0.0043,-0.0636,3E7C_Bb_3_11-1,11
90,1.0092,0.051,0.0272,3FEI_Aa_2_210,5
91,0.9948,-0.1414,0.0564,3FEI_Aa_3_200,5
92,0.993,-0.1265,-0.1449,3FUR_Aa_2_00-1,13
93,1.0044,-0.0104,0.0211,3FUR_Aa_3_0-10,18
94,0.9969,-0.0274,0.0314,3FUR_Aa_4_-100,1
95,1.0104,0.0368,-0.0322,3FXV_Aa_2_110,18
96,0.98,-0.1052,0.0954,3FXV_Aa_3_-100,3
97,1.0031,0.0311,0.092,3FXV_Aa_4_11-1,11
98,1.0031,0.0311,0.092,3FXV_Aa_5_010,11
99,1.0071,0.0196,-0.0377,3FXV_Aa_6_010,16
100,1.0092,0.051,0.0272,3G8I_Aa_2_210,5
101,0.9959,-0.1387,0.0542,3G8I_Aa_3_200,5
102,0.994,0.0093,-0.0537,3GN8_Ab_1_000,16
103,0.996,-0.0909,0.0935,3GN8_Aa_2_000,7
104,0.996,-0.0909,0.0935,3GN8_Aa_3_00-1,7
105,0.9758,0.0398,-0.0221,3GN8_Ab_3_0-1-1,2
106,0.9959,-0.0894,0.0942,3GN8_Bb_2_010,7
107,0.9959,-0.0894,0.0942,3GN8_Bb_3_-1-1-1,7
108,0.9979,-0.1087,0.1031,3GYT_Aa_2_00-1,4
109,0.9979,-0.1087,0.1031,3GYT_Aa_3_000,4
110,1.0039,0.0139,-0.0017,3GYT_Aa_6_-1-1-1,20
111,0.9983,-0.1071,0.1021,3GYU_Aa_2_00-1,3
112,0.9983,-0.1071,0.1021,3GYU_Aa_3_000,3
113,1.005,0.015,-0.0069,3GYU_Aa_6_-1-1-1,20
114,1.0081,0.0272,0.0228,3H52_Ab_1_000,4
115,0.9832,0.1315,-0.0332,3H52_Ad_1_000,5
116,1.0103,0.05,0.011,3H52_Ab_5_00-1,4
117,1.0122,0.0659,0.0028,3H52_Ac_5_00-1,1
118,1.0002,-0.052,-0.0786,3H52_Ac_5_-1-1-1,13
119,1.0122,0.0659,0.0028,3H52_Ad_5_-1-1-1,1
120,0.9886,0.0562,-0.1223,3H52_Ab_6_-100,9
121,1.0122,0.0659,0.0028,3H52_Ac_6_-100,1
122,1.0122,0.0659,0.0028,3H52_Bc_1_000,1
123,1.0122,0.0659,0.0028,3H52_Bd_1_000,1
124,1.007,0.0159,-0.0415,3H52_Bd_3_-100,16
125,0.9987,-0.0584,0.0472,3H52_Cd_1_000,4
126,1.007,0.0373,0.012,3H52_Cd_5_00-1,4
127,1.0069,0.0271,0.0139,3HC5_Aa_16_000,15
128,0.9783,-0.1085,-0.1441,3HC5_Aa_21_000,10
129,0.9328,0.0086,0.0093,3HC5_Aa_22_000,20
130,1.0069,0.0271,0.0139,3HC5_Aa_29_-100,15
131,0.9783,-0.1085,-0.1441,3HC5_Aa_32_000,10
132,0.98,-0.1223,-0.1415,3HC6_Aa_15_00-1,10
133,1.0074,0.0302,0.0117,3HC6_Aa_21_011,15
134,0.98,-0.1223,-0.1415,3HC6_Aa_26_00-1,10
135,1.0074,0.0302,0.0117,3HC6_Aa_32_101,15
136,0.9331,0.0173,0.0061,3HC6_Aa_48_110,20
137,0.9549,0.0473,-0.037,3K22_Ab_1_000,1
138,0.9894,0.0478,-0.0029,3K22_Ab_1_001,17
139,1.0077,0.0136,-0.0414,3K22_Aa_2_000,11
140,0.9853,0.1643,-0.0037,3K22_Ab_2_000,9
141,0.9924,0.0339,-0.0729,3K22_Ab_6_010,20
142,1.0058,-0.0081,-0.0717,3K22_Bb_3_00-1,11
143,0.9834,0.0219,0.1683,3K23_Ac_1_001,1
144,0.9979,-0.0486,0.033,3K23_Aa_4_0-10,8
145,0.9588,0.0245,-0.0217,3K23_Ab_4_000,1
146,0.9928,-0.0974,0.0406,3K23_Ab_4_00-1,13
147,1.0122,0.0659,0.0028,3K23_Ac_4_00-1,1
148,0.9965,-0.0497,0.0403,3K23_Ac_4_0-1-1,19
149,0.9982,-0.0694,0.071,3K23_Bc_1_000,3
150,1.0077,0.0289,-0.0226,3K23_Bc_1_0-10,4
151,0.9608,0.211,0.2791,3K23_Bb_2_00-1,9
152,0.9899,0.0224,-0.0022,3K23_Bc_2_00-1,11
153,1.0065,0.0344,-0.0189,3K23_Bc_4_0-1-1,4
154,0.959,0.0928,0.1193,3K23_Cc_2_00-2,16
155,0.943,0.1263,0.1005,3OKH_Aa_3_100,10
156,0.9735,0.0554,-0.0835,3OKH_Aa_6_-100,20
157,0.9964,-0.1223,-0.2216,3OKI_Ac_1_000,18
158,0.9415,0.0075,-0.0155,3OKI_Ac_2_010,20
159,0.9966,-0.1052,0.0435,3OKI_Aa_6_-100,5
160,0.985,0.0909,-0.0586,3OKI_Ac_6_-100,1
161,0.9359,0.0455,0.0674,3OKI_Cc_3_000,16
162,0.997,-0.1153,-0.2112,3OLF_Ac_1_000,18
163,0.9416,0.0113,-0.0185,3OLF_Ac_2_010,20
164,0.9966,-0.1052,0.0435,3OLF_Aa_6_-100,5
165,0.9846,0.0871,-0.0564,3OLF_Ac_6_-100,1
166,0.9359,0.0455,0.0674,3OLF_Cc_3_000,16
167,0.9964,-0.1223,-0.2216,3OMK_Ac_1_000,18
168,0.9415,0.0075,-0.0155,3OMK_Ac_2_000,20
169,0.9967,-0.1055,0.0447,3OMK_Aa_6_-100,5
170,0.985,0.0909,-0.0586,3OMK_Ac_6_000,1
171,0.9373,0.0604,0.0812,3OMK_Cc_3_100,16
172,0.9967,-0.1209,-0.2128,3OMM_Ac_1_000,18
173,0.9417,0.0151,-0.0209,3OMM_Ac_2_010,20
174,0.9966,-0.1052,0.0435,3OMM_Aa_6_-100,5
175,0.9846,0.0902,-0.0595,3OMM_Ac_6_-100,1
176,0.9359,0.0455,0.0674,3OMM_Cc_3_000,16
177,0.9424,0.0047,-0.0173,3OOF_Ac_1_000,20
178,0.9956,-0.1311,-0.2153,3OOF_Ac_2_001,18
179,0.938,0.03,0.0477,3OOF_Aa_3_100,9
180,0.9816,0.104,-0.0629,3OOF_Ac_5_-1-10,1
181,0.9957,-0.1043,0.0456,3OOF_Cc_6_001,5
182,0.9949,-0.1278,-0.2287,3OOK_Ac_1_000,18
183,0.9424,0.021,-0.0191,3OOK_Ac_2_000,20
184,0.9957,-0.106,0.0366,3OOK_Aa_6_-100,5
185,0.979,0.1021,-0.0554,3OOK_Ac_6_000,1
186,0.9373,0.0604,0.0812,3OOK_Cc_3_100,16
187,1.0069,0.0271,0.0139,3P89_Aa_18_201,15
188,0.9775,-0.1127,-0.1501,3P89_Aa_21_011,10
189,1.0069,0.0271,0.0139,3P89_Aa_31_12-1,15
190,0.9775,-0.1127,-0.1501,3P89_Aa_32_101,10
191,0.9359,0.0026,0.0022,3P89_Aa_35_101,20
192,1.0122,0.0659,0.0028,3R8A_Bb_2_101,1
193,0.9778,-0.1199,-0.1463,3RUT_Aa_14_00-1,10
194,1.0069,0.0271,0.0139,3RUT_Aa_19_00-1,15
195,0.9323,0.0188,0.019,3RUT_Aa_22_00-1,20
196,0.9778,-0.1199,-0.1463,3RUT_Aa_39_-100,10
197,1.0069,0.0271,0.0139,3RUT_Aa_42_000,15
198,0.9794,-0.1057,-0.1326,3RUU_Aa_6_000,9
199,0.9794,-0.1057,-0.1326,3RUU_Aa_7_000,9
200,1.0069,0.0271,0.0139,3RUU_Aa_8_000,15
201,1.0069,0.0271,0.0139,3RUU_Aa_9_000,15
202,0.9342,0.0138,0.008,3RUU_Aa_35_00-1,20
203,1.0069,0.0257,0.015,3RVF_Aa_16_000,15
204,0.9793,-0.1052,-0.1351,3RVF_Aa_21_000,10
205,0.9344,0.015,0.01,3RVF_Aa_22_000,20
206,1.0069,0.0257,0.015,3RVF_Aa_29_-100,15
207,0.9793,-0.1052,-0.1351,3RVF_Aa_32_000,10
208,1.0122,0.0659,0.0028,3T03_Bb_3_000,1
209,1.0096,0.0377,-0.019,3T03_Bb_4_010,11
210,0.9979,-0.1221,0.1092,4CSJ_Aa_2_10-1,5
211,0.9979,-0.1221,0.1092,4CSJ_Aa_3_110,5
212,1.0093,0.0566,0.0243,4CSJ_Aa_4_110,7
213,0.982,0.0267,-0.0018,4CSJ_Aa_6_000,17
214,1.0079,0.0303,0.013,4DM8_Bb_4_001,3
215,0.9942,0.003,-0.0509,4E2J_Ab_1_000,16
216,0.9958,-0.0899,0.0929,4E2J_Aa_2_000,7
217,0.9958,-0.0899,0.0929,4E2J_Aa_3_00-1,7
218,0.9758,0.0398,-0.0221,4E2J_Ab_3_-1-1-1,2
219,0.9958,-0.0899,0.0929,4E2J_Bb_2_110,7
220,0.9958,-0.0899,0.0929,4E2J_Bb_3_-10-1,7
221,0.9504,0.1308,-0.0007,4HEE_Xx_3_-100,20
222,1.0014,-0.0186,-0.007,4HEE_Xx_5_0-10,18
223,1.0096,0.0625,0.0341,4HEE_Xx_6_-1-10,11
224,1.0075,0.0161,0.0246,4JYG_Bb_3_0-1-1,4
225,0.9945,-0.0855,-0.014,4JYH_Bb_3_-1-1-1,10
226,0.9875,0.1044,-0.0313,4LSJ_Aa_2_-100,17
227,1.0122,0.0659,0.0028,4LSJ_Aa_3_-1-10,1
228,0.9864,-0.0951,0.1053,4LSJ_Aa_4_-100,2
229,0.9731,0.1763,-0.129,4MDD_Ab_1_000,5
230,1.0014,-0.0092,-0.0152,4MDD_Ab_2_-10-1,20
231,1.0001,-0.0003,-0.0284,4MDD_Ab_2_-1-1-1,18
232,1.0058,0.0016,0.0354,4MDD_Aa_4_-1-10,4
233,1.0122,0.0659,0.0028,4MDD_Ab_4_0-10,1
234,1.004,-0.0006,0.0331,4MDD_Bb_5_-1-10,4
235,0.9489,0.021,-0.0134,4N73_Aa_2_0-10,19
236,1.0013,0.0559,0.0325,4N73_Aa_3_0-1-1,4
237,1.0122,0.0659,0.0028,4NIE_Bb_3_1-1-1,1
238,0.9883,-0.1579,0.1204,4OAR_Aa_2_11-1,19
239,0.9883,-0.1579,0.1204,4OAR_Aa_3_010,19
240,0.9901,-0.0525,-0.0055,4OAR_Aa_4_110,4
241,0.9682,0.1069,0.0178,4OAR_Aa_6_000,16
242,0.9554,0.1746,-0.0812,4OIV_Ab_1_000,12
243,1.0122,0.0659,0.0028,4OIV_Aa_2_0-10,1
244,0.9969,-0.0271,0.0443,4OIV_Ab_2_0-10,4
245,1.0122,0.0659,0.0028,4OIV_Aa_3_00-1,1
246,0.9501,0.0356,0.008,4OIV_Aa_7_000,20
247,0.9933,-0.0982,0.0979,4OIV_Ab_8_00-1,18
248,1.01,0.0315,0.011,4P6W_Aa_6_000,5
249,1.01,0.0315,0.011,4P6W_Aa_7_000,5
250,0.9599,0.117,-0.088,4P6W_Aa_10_0-1-1,1
251,0.9581,0.1317,0.0189,4P6W_Aa_12_0-10,20
252,1.0122,0.0659,0.0028,4P6X_Ac_1_000,1
253,0.9556,0.0627,-0.0416,4P6X_Ae_1_001,1
254,0.9719,0.0923,-0.0356,4P6X_Ae_1_000,17
255,0.99,0.0399,-0.0669,4P6X_Ag_1_000,20
256,1.0062,-0.0043,-0.0636,4P6X_Aa_3_00-1,11
257,0.9953,0.0879,-0.0079,4P6X_Ae_3_000,9
258,0.9889,0.0407,-0.0576,4P6X_Ce_1_000,20
259,0.9588,0.0419,-0.0297,4P6X_Cg_1_000,1
260,0.974,0.082,-0.0346,4P6X_Cg_1_00-1,17
261,1.0022,-0.05,-0.1069,4P6X_Ci_5_01-1,11
262,1.0096,0.0445,0.0093,4P6X_Eg_1_00-1,4
263,1.0078,0.0138,-0.0379,4P6X_Ee_2_000,11
264,0.9936,0.113,-0.0282,4P6X_Gi_1_000,9
265,1.0022,-0.05,-0.1069,4P6X_Gk_1_000,11
266,0.9898,0.0386,-0.073,4P6X_Ik_3_00-1,20
267,0.959,0.0548,-0.0388,4P6X_Ik_4_110,1
268,0.977,0.0891,-0.0354,4P6X_Ik_4_11-1,17
269,1.0122,0.0659,0.0028,4P6X_Ii_6_110,1
270,1.0122,0.0659,0.0028,4P6X_Kk_6_01-1,1
271,0.9967,-0.0211,0.0341,4UDA_Aa_2_00-1,1
272,0.9882,-0.1572,-0.0035,4UDA_Aa_3_0-1-1,13
273,1.0045,-0.016,0.0441,4UDA_Aa_4_-1-10,5
274,1.0105,0.0464,0.0052,4UDB_Aa_2_-100,11
275,1.0105,0.0464,0.0052,4UDB_Aa_3_-1-1-1,11
276,1.0022,-0.0186,-0.0066,4UDB_Aa_5_-1-10,18
277,1.0036,0.0186,0.0555,4UDB_Aa_7_-100,13
278,0.9979,-0.1221,0.1092,4UDC_Aa_2_11-1,5
279,0.9979,-0.1221,0.1092,4UDC_Aa_3_010,5
280,0.982,0.0267,-0.0018,4UDC_Aa_5_00-1,17
281,1.0093,0.0566,0.0243,4UDC_Aa_6_-100,7
282,1.0006,-0.0846,0.084,4UDD_Aa_2_10-1,5
283,1.0006,-0.0846,0.084,4UDD_Aa_3_110,5
284,0.9809,0.0408,-0.013,4UDD_Aa_4_000,19
285,1.0122,0.0659,0.0028,4WLB_Bb_3_-1-1-1,1
286,0.9677,0.0676,-0.0428,4WVD_Ab_1_000,1
287,1.0122,0.0659,0.0028,4WVD_Ab_1_100,1
288,1.0122,0.0659,0.0028,4WVD_Ab_2_00-1,1
289,0.9606,0.2504,-0.139,4WVD_Ab_2_10-1,12
290,0.9401,0.1057,0.0069,4WVD_Aa_4_0-10,20
291,0.9468,0.1284,-0.0109,4WVD_Bb_3_-100,20
292,0.9956,-0.1096,0.0641,5AZT_Bb_4_-1-1-1,7
293,0.9979,-0.1221,0.1092,5G3J_Aa_2_-1-1-1,5
294,0.9979,-0.1221,0.1092,5G3J_Aa_3_0-10,5
295,1.0093,0.0566,0.0243,5G3J_Aa_5_-1-1-1,7
296,0.982,0.0267,-0.0018,5G3J_Aa_6_000,17
297,0.9979,-0.1221,0.1092,5G5W_Aa_2_-1-1-1,5
298,0.9979,-0.1221,0.1092,5G5W_Aa_3_0-10,5
299,0.983,0.0321,0.0003,5G5W_Aa_5_00-1,17
300,1.0093,0.0566,0.0243,5G5W_Aa_6_100,7
301,0.9969,-0.1098,-0.1079,5IAW_Ab_1_-100,13
302,0.9868,0.0499,-0.0601,5IAW_Ab_1_000,20
303,1.0006,0.0408,-0.0091,5IAW_Bb_2_001,2
304,1.0001,-0.0353,-0.0805,5ICK_Ab_1_000,16
305,1.007,0.0013,-0.0784,5ICK_Ab_1_110,18
306,0.9844,-0.1727,-0.1413,5ICK_Ab_1_100,13
307,1.0006,0.0408,-0.0091,5ICK_Aa_2_001,2
308,0.9457,0.1147,0.0477,5K3N_Bd_1_000,20
309,1.0032,-0.018,0.0294,5L7E_Aa_3_0-10,19
310,0.9948,-0.1059,0.1277,5L7E_Aa_4_-100,5
311,1.0026,-0.0206,0.0291,5L7G_Aa_3_0-1-1,19
312,0.9946,-0.1071,0.1289,5L7G_Aa_4_-100,5
313,1.0032,-0.018,0.0294,5L7H_Aa_3_0-10,19
314,0.9946,-0.1071,0.1289,5L7H_Aa_4_-100,5
315,1.0039,-0.0132,0.0275,5MWP_Aa_3_0-10,19
316,0.9946,-0.1084,0.1295,5MWP_Aa_4_-100,5
317,1.0032,-0.018,0.0294,5MWY_Aa_3_0-10,19
318,0.9943,-0.1097,0.1308,5MWY_Aa_4_-100,5
319,0.9989,-0.1098,0.1007,5NFP_Aa_2_-1-1-1,5
320,0.9989,-0.1098,0.1007,5NFP_Aa_3_0-10,5
321,1.0093,0.0566,0.0243,5NFP_Aa_5_-1-1-1,7
322,0.982,0.0267,-0.0018,5NFP_Aa_6_000,17
323,0.9979,-0.1221,0.1092,5NFT_Aa_2_-1-1-1,5
324,0.9979,-0.1221,0.1092,5NFT_Aa_3_0-10,5
325,0.982,0.0267,-0.0018,5NFT_Aa_5_00-1,17
326,1.0122,0.0659,0.0028,5NFT_Aa_6_100,1
327,1.0063,0.0319,0.0099,5NTI_Dd_2_002,19
328,1.0031,0.0329,0.0049,5NTW_Bb_2_001,8
329,0.9654,0.1487,-0.0776,5NU1_Ab_1_-100,11
330,0.9843,0.1351,0.2506,5NU1_Ab_1_001,18
331,0.9928,-0.0285,-0.0816,5NU1_Ab_1_000,16
332,1.0122,0.0659,0.0028,5NU1_Ab_2_2-12,1
333,1.0091,0.0262,-0.0134,5NU1_Ab_2_202,18
334,1.0122,0.0659,0.0028,5NU1_Bb_2_3-12,1
335,0.9949,-0.1317,-0.2223,5Q0J_Ac_1_000,18
336,0.9433,0.0074,-0.0181,5Q0J_Ac_2_010,20
337,0.9958,-0.1066,0.0458,5Q0J_Aa_6_-100,5
338,0.9831,0.1105,-0.0688,5Q0J_Ac_6_-100,1
339,0.9373,0.0604,0.0812,5Q0J_Cc_3_000,16
340,0.9803,-0.099,0.0913,5Q0K_Aa_2_00-1,3
341,0.9803,-0.099,0.0913,5Q0K_Aa_3_000,3
342,1.0001,0.019,0.0496,5Q0K_Aa_4_10-1,11
343,1.0001,0.019,0.0496,5Q0K_Aa_5_110,11
344,1.0076,0.0274,-0.0326,5Q0K_Aa_6_100,16
345,0.9403,0.0178,-0.0182,5Q0L_Ac_1_000,20
346,0.9956,-0.1311,-0.2153,5Q0L_Ac_2_000,18
347,0.9788,0.1119,-0.0645,5Q0L_Ac_5_-100,1
348,0.9962,-0.1028,0.0378,5Q0L_Aa_6_-100,5
349,0.938,0.03,0.0477,5Q0L_Cc_3_000,9
350,0.9805,-0.1062,0.0946,5Q0M_Aa_2_00-1,3
351,1.0099,0.0314,-0.0344,5Q0M_Aa_3_00-1,18
352,1.0021,0.0459,0.0728,5Q0M_Aa_4_11-1,11
353,1.0021,0.0459,0.0728,5Q0M_Aa_5_010,11
354,1.0076,0.0274,-0.0326,5Q0M_Aa_6_010,16
355,0.9964,-0.1224,-0.2129,5Q0N_Ac_1_000,18
356,0.9422,0.0098,-0.0179,5Q0N_Ac_2_000,20
357,0.9966,-0.1052,0.0435,5Q0N_Aa_6_-100,5
358,0.9846,0.0902,-0.0595,5Q0N_Ac_6_000,1
359,0.9373,0.0604,0.0812,5Q0N_Cc_3_100,16
360,0.995,-0.1283,-0.2232,5Q0O_Ac_1_000,18
361,0.9417,0.0142,-0.0215,5Q0O_Ac_2_010,20
362,0.9953,-0.1149,0.0461,5Q0O_Aa_6_-100,5
363,0.9831,0.1105,-0.0688,5Q0O_Ac_6_-100,1
364,0.938,0.03,0.0477,5Q0O_Cc_3_000,9
365,0.9961,-0.126,-0.2283,5Q0P_Ac_1_000,18
366,0.9421,0.0047,-0.0174,5Q0P_Ac_2_010,20
367,0.9958,-0.1109,0.0371,5Q0P_Aa_6_-100,5
368,0.9846,0.0902,-0.0595,5Q0P_Ac_6_-100,1
369,0.9359,0.0455,0.0674,5Q0P_Cc_3_000,16
370,0.9553,0.0749,0.0864,5Q0Q_Ac_1_000,20
371,0.9506,0.1004,0.122,5Q0Q_Ac_2_000,10
372,1.0096,0.0318,0.0249,5Q0Q_Ac_4_-100,6
373,1.006,0.0446,0.0523,5Q0Q_Cc_4_000,7
374,0.9802,-0.104,0.0945,5Q0R_Aa_2_00-1,3
375,1.0104,0.0381,-0.0303,5Q0R_Aa_3_00-1,18
376,1.0023,0.0458,0.071,5Q0R_Aa_4_10-1,11
377,1.0023,0.0458,0.071,5Q0R_Aa_5_110,11
378,1.0052,0.0051,-0.0512,5Q0R_Aa_6_110,16
379,0.9943,-0.1346,-0.239,5Q0S_Ac_1_000,18
380,0.9415,0.0075,-0.0155,5Q0S_Ac_2_010,20
381,0.996,-0.1112,0.0383,5Q0S_Aa_6_-100,5
382,0.985,0.0909,-0.0586,5Q0S_Ac_6_-100,1
383,0.9359,0.0455,0.0674,5Q0S_Cc_3_000,16
384,0.9803,-0.099,0.0913,5Q0T_Aa_2_00-1,3
385,0.9803,-0.099,0.0913,5Q0T_Aa_3_000,3
386,1.0031,0.0311,0.092,5Q0T_Aa_4_10-1,11
387,1.0031,0.0311,0.092,5Q0T_Aa_5_110,11
388,1.0052,0.0051,-0.0512,5Q0T_Aa_6_100,16
389,0.9967,-0.1209,-0.2128,5Q0U_Ac_1_000,18
390,0.941,0.0133,-0.0204,5Q0U_Ac_2_010,20
391,0.9967,-0.1032,0.0444,5Q0U_Aa_6_-100,5
392,0.985,0.0909,-0.0586,5Q0U_Ac_6_-100,1
393,0.938,0.03,0.0477,5Q0U_Cc_3_000,9
394,0.9964,-0.1223,-0.2216,5Q0V_Ac_1_000,18
395,0.9435,0.0088,-0.0184,5Q0V_Ac_2_000,20
396,0.9967,-0.1055,0.0447,5Q0V_Aa_6_-100,5
397,0.985,0.0909,-0.0586,5Q0V_Ac_6_000,1
398,0.938,0.03,0.0477,5Q0V_Cc_3_100,9
399,1.0104,0.0368,-0.0322,5Q0W_Aa_2_110,18
400,0.9802,-0.1047,0.0954,5Q0W_Aa_3_-100,3
401,1.0018,0.0367,0.0679,5Q0W_Aa_4_11-1,11
402,1.0018,0.0367,0.0679,5Q0W_Aa_5_010,11
403,1.0052,0.0051,-0.0512,5Q0W_Aa_6_010,16
404,1.0104,0.0368,-0.0322,5Q0X_Aa_2_110,18
405,0.98,-0.1052,0.0954,5Q0X_Aa_3_-100,3
406,1.0031,0.0311,0.092,5Q0X_Aa_4_11-1,11
407,1.0031,0.0311,0.092,5Q0X_Aa_5_010,11
408,1.0071,0.0196,-0.0377,5Q0X_Aa_6_010,16
409,0.9943,-0.1346,-0.239,5Q0Y_Ac_1_000,18
410,0.9419,0.0142,-0.0197,5Q0Y_Ac_2_010,20
411,0.9958,-0.1109,0.0371,5Q0Y_Aa_6_-100,5
412,0.9828,0.0905,-0.0542,5Q0Y_Ac_6_-100,1
413,0.9359,0.0455,0.0674,5Q0Y_Cc_3_000,16
414,0.9414,0.0086,-0.0195,5Q0Z_Ac_2_010,20
